,index,A_MEANS_FIVE_AC,A_MEANS_FIVE_AF,A_MEANS_FIVE_AR,A_MEANS_FIVE_AS,A_MEANS_FIVE_AST,A_MEANS_FIVE_AY,A_MEANS_FIVE_FTAG,A_MEANS_FIVE_FTHG,A_MEANS_FIVE_FTR_A,A_MEANS_FIVE_FTR_D,A_MEANS_FIVE_FTR_H,A_MEANS_FIVE_HC,A_MEANS_FIVE_HF,A_MEANS_FIVE_HR,A_MEANS_FIVE_HS,A_MEANS_FIVE_HST,A_MEANS_FIVE_HTAG,A_MEANS_FIVE_HTHG,A_MEANS_FIVE_HTR_A,A_MEANS_FIVE_HTR_D,A_MEANS_FIVE_HTR_H,A_MEANS_FIVE_HY,A_MEANS_THREE_AC,A_MEANS_THREE_AF,A_MEANS_THREE_AR,A_MEANS_THREE_AS,A_MEANS_THREE_AST,A_MEANS_THREE_AY,A_MEANS_THREE_FTAG,A_MEANS_THREE_FTHG,A_MEANS_THREE_FTR_A,A_MEANS_THREE_FTR_D,A_MEANS_THREE_FTR_H,A_MEANS_THREE_HC,A_MEANS_THREE_HF,A_MEANS_THREE_HR,A_MEANS_THREE_HS,A_MEANS_THREE_HST,A_MEANS_THREE_HTAG,A_MEANS_THREE_HTHG,A_MEANS_THREE_HTR_A,A_MEANS_THREE_HTR_D,A_MEANS_THREE_HTR_H,A_MEANS_THREE_HY,A_STD_FIVE_AC,A_STD_FIVE_AF,A_STD_FIVE_AR,A_STD_FIVE_AS,A_STD_FIVE_AST,A_STD_FIVE_AY,A_STD_FIVE_FTAG,A_STD_FIVE_FTHG,A_STD_FIVE_FTR_A,A_STD_FIVE_FTR_D,A_STD_FIVE_FTR_H,A_STD_FIVE_HC,A_STD_FIVE_HF,A_STD_FIVE_HR,A_STD_FIVE_HS,A_STD_FIVE_HST,A_STD_FIVE_HTAG,A_STD_FIVE_HTHG,A_STD_FIVE_HTR_A,A_STD_FIVE_HTR_D,A_STD_FIVE_HTR_H,A_STD_FIVE_HY,A_STD_THREE_AC,A_STD_THREE_AF,A_STD_THREE_AR,A_STD_THREE_AS,A_STD_THREE_AST,A_STD_THREE_AY,A_STD_THREE_FTAG,A_STD_THREE_FTHG,A_STD_THREE_FTR_A,A_STD_THREE_FTR_D,A_STD_THREE_FTR_H,A_STD_THREE_HC,A_STD_THREE_HF,A_STD_THREE_HR,A_STD_THREE_HS,A_STD_THREE_HST,A_STD_THREE_HTAG,A_STD_THREE_HTHG,A_STD_THREE_HTR_A,A_STD_THREE_HTR_D,A_STD_THREE_HTR_H,A_STD_THREE_HY,H_MEANS_FIVE_AC,H_MEANS_FIVE_AF,H_MEANS_FIVE_AR,H_MEANS_FIVE_AS,H_MEANS_FIVE_AST,H_MEANS_FIVE_AY,H_MEANS_FIVE_FTAG,H_MEANS_FIVE_FTHG,H_MEANS_FIVE_FTR_A,H_MEANS_FIVE_FTR_D,H_MEANS_FIVE_FTR_H,H_MEANS_FIVE_HC,H_MEANS_FIVE_HF,H_MEANS_FIVE_HR,H_MEANS_FIVE_HS,H_MEANS_FIVE_HST,H_MEANS_FIVE_HTAG,H_MEANS_FIVE_HTHG,H_MEANS_FIVE_HTR_A,H_MEANS_FIVE_HTR_D,H_MEANS_FIVE_HTR_H,H_MEANS_FIVE_HY,H_MEANS_THREE_AC,H_MEANS_THREE_AF,H_MEANS_THREE_AR,H_MEANS_THREE_AS,H_MEANS_THREE_AST,H_MEANS_THREE_AY,H_MEANS_THREE_FTAG,H_MEANS_THREE_FTHG,H_MEANS_THREE_FTR_A,H_MEANS_THREE_FTR_D,H_MEANS_THREE_FTR_H,H_MEANS_THREE_HC,H_MEANS_THREE_HF,H_MEANS_THREE_HR,H_MEANS_THREE_HS,H_MEANS_THREE_HST,H_MEANS_THREE_HTAG,H_MEANS_THREE_HTHG,H_MEANS_THREE_HTR_A,H_MEANS_THREE_HTR_D,H_MEANS_THREE_HTR_H,H_MEANS_THREE_HY,H_STD_FIVE_AC,H_STD_FIVE_AF,H_STD_FIVE_AR,H_STD_FIVE_AS,H_STD_FIVE_AST,H_STD_FIVE_AY,H_STD_FIVE_FTAG,H_STD_FIVE_FTHG,H_STD_FIVE_FTR_A,H_STD_FIVE_FTR_D,H_STD_FIVE_FTR_H,H_STD_FIVE_HC,H_STD_FIVE_HF,H_STD_FIVE_HR,H_STD_FIVE_HS,H_STD_FIVE_HST,H_STD_FIVE_HTAG,H_STD_FIVE_HTHG,H_STD_FIVE_HTR_A,H_STD_FIVE_HTR_D,H_STD_FIVE_HTR_H,H_STD_FIVE_HY,H_STD_THREE_AC,H_STD_THREE_AF,H_STD_THREE_AR,H_STD_THREE_AS,H_STD_THREE_AST,H_STD_THREE_AY,H_STD_THREE_FTAG,H_STD_THREE_FTHG,H_STD_THREE_FTR_A,H_STD_THREE_FTR_D,H_STD_THREE_FTR_H,H_STD_THREE_HC,H_STD_THREE_HF,H_STD_THREE_HR,H_STD_THREE_HS,H_STD_THREE_HST,H_STD_THREE_HTAG,H_STD_THREE_HTHG,H_STD_THREE_HTR_A,H_STD_THREE_HTR_D,H_STD_THREE_HTR_H,H_STD_THREE_HY,INFO_AwayTeam,INFO_BbAvA,INFO_BbAvD,INFO_BbAvH,INFO_Date,INFO_Div,INFO_FTAG,INFO_FTHG,INFO_FTR,INFO_HTR,INFO_HomeTeam,INFO_PSA,INFO_PSD,INFO_PSH,INFO_WIN,INFO_WIN_P,XGBoost_bfA,XGBoost_bfD,XGBoost_bfH,RF_bfA,RF_bfD,RF_bfH,NBA,NBD,NBH,MLPA,MLPD,MLPH,KNNA,KNND,KNNH,0
948,17457,3.6,10.8,0.2,11.6,6.6,1.8,1.2,1.4,0.2,0.6,0.2,5.4,9.2,0.2,13.6,6.6,0.8,0.8,0.2,0.4,0.4,1.8,4.0,12.0,0.33,10.67,6.0,1.0,1.0,1.33,0.33,0.33,0.33,5.33,11.33,0.33,14.33,6.67,1.0,0.67,0.33,0.33,0.33,2.67,2.702,3.347,0.447,4.827,2.702,1.483,0.837,0.548,0.447,0.548,0.447,3.782,3.701,0.447,6.768,5.225,0.837,0.447,0.447,0.548,0.548,1.643,3.606,3.606,0.577,5.859,3.606,1.0,1.0,0.577,0.577,0.577,0.577,5.132,3.055,0.577,9.452,7.234,1.0,0.577,0.577,0.577,0.577,1.528,4.4,13.0,0.0,7.8,3.4,1.4,0.4,2.0,0.2,0.0,0.8,5.0,10.8,0.0,13.0,7.4,0.2,1.4,0.2,0.2,0.6,0.6,5.0,13.33,0.0,7.33,3.0,1.33,0.67,1.67,0.33,0.0,0.67,4.33,10.33,0.0,12.33,6.33,0.33,0.67,0.33,0.33,0.33,1.0,2.302,3.674,0.0,2.588,2.302,0.548,0.548,1.225,0.447,0.0,0.447,3.464,2.95,0.0,4.416,2.191,0.447,1.342,0.447,0.447,0.548,0.894,2.646,2.517,0.0,2.517,1.0,0.577,0.577,1.528,0.577,0.0,0.577,2.517,2.082,0.0,3.512,1.155,0.577,1.155,0.577,0.577,0.577,1.0,Everton,3.43,3.22,2.2,2011-01-16,E0,2.0,2.0,D,H,Liverpool,,,,3.22,,0.219253718853,0.271708905697,0.50903737545,0.203362021838,0.259024545685,0.537613432478,0.03314457015,0.207224494071,0.759630935779,0.213842511271,0.271603476767,0.514554011963,0.24,0.266153846154,0.493846153846,1
949,17458,3.6,12.0,0.2,9.8,4.6,2.8,0.8,2.0,0.4,0.0,0.6,6.6,12.8,0.4,14.2,8.2,0.4,0.6,0.4,0.2,0.4,1.4,4.33,13.0,0.0,12.0,6.67,3.67,0.67,1.67,0.33,0.0,0.67,6.33,11.67,0.33,14.0,8.0,0.33,0.33,0.33,0.33,0.33,1.33,1.949,3.082,0.447,3.114,3.05,1.643,0.447,2.121,0.548,0.0,0.548,4.159,2.864,0.548,4.658,2.864,0.548,0.894,0.548,0.447,0.548,1.342,2.309,3.606,0.0,1.0,1.528,1.528,0.577,1.528,0.577,0.0,0.577,3.055,3.055,0.577,5.568,4.0,0.577,0.577,0.577,0.577,0.577,1.155,3.2,8.4,0.0,10.0,5.0,2.0,0.8,1.4,0.2,0.2,0.6,5.4,7.2,0.0,17.6,9.6,0.2,1.0,0.0,0.4,0.6,1.0,3.0,9.0,0.0,10.67,5.0,1.67,0.67,1.33,0.33,0.0,0.67,4.67,8.33,0.0,19.33,9.33,0.0,1.0,0.0,0.33,0.67,1.33,1.304,2.966,0.0,1.581,2.828,1.225,1.095,1.14,0.447,0.447,0.548,3.362,3.271,0.0,8.234,4.393,0.447,0.707,0.0,0.548,0.548,0.707,1.732,4.0,0.0,1.528,2.646,1.528,1.155,1.528,0.577,0.0,0.577,3.786,4.041,0.0,10.97,5.859,0.0,1.0,0.0,0.577,0.577,0.577,Newcastle,3.61,3.25,2.11,2011-01-16,E0,1.0,1.0,D,D,Sunderland,,,,3.25,,0.185010313988,0.214653208852,0.600336432457,0.176879179234,0.226283873232,0.596836947534,0.00488382455541,0.0508020162592,0.944314159185,0.172358487329,0.218135402348,0.609506110323,0.192307692308,0.26,0.547692307692,1
950,17459,5.4,11.6,0.0,10.0,5.2,2.8,1.4,1.0,0.4,0.6,0.0,6.0,9.0,0.0,9.8,4.6,0.4,0.2,0.2,0.8,0.0,1.8,5.33,11.0,0.0,10.33,5.67,3.33,1.67,1.33,0.33,0.67,0.0,5.67,9.67,0.0,12.33,5.67,0.33,0.33,0.0,1.0,0.0,2.33,1.14,1.673,0.0,4.301,2.775,0.837,0.894,0.707,0.548,0.548,0.0,2.345,2.0,0.0,4.712,2.408,0.548,0.447,0.447,0.447,0.0,1.304,1.528,2.0,0.0,5.508,3.786,0.577,0.577,0.577,0.577,0.577,0.0,2.887,1.528,0.0,4.509,2.517,0.577,0.577,0.0,0.0,0.0,1.155,5.8,13.0,0.0,12.2,7.0,2.8,0.8,2.0,0.0,0.2,0.8,6.4,9.2,0.2,15.2,9.0,0.2,0.8,0.2,0.2,0.6,1.6,5.0,12.67,0.0,12.33,6.33,2.33,0.33,1.33,0.0,0.33,0.67,5.0,9.67,0.33,12.0,6.67,0.0,0.67,0.0,0.33,0.67,2.0,2.775,3.082,0.0,0.447,1.732,1.643,0.837,1.225,0.0,0.447,0.447,4.219,2.049,0.447,4.55,3.937,0.447,0.837,0.447,0.447,0.548,0.894,3.464,3.512,0.0,0.577,2.082,1.528,0.577,0.577,0.0,0.577,0.577,4.0,1.155,0.577,1.732,3.215,0.0,0.577,0.0,0.577,0.577,0.0,Man United,2.49,3.27,2.84,2011-01-16,E0,0.0,0.0,D,D,Tottenham,,,,3.27,,0.298541367054,0.268703371286,0.432755231857,0.292064816471,0.264991349464,0.442943834064,0.162948024372,0.23645528601,0.600596689618,0.24292082822,0.250697166341,0.506382005439,0.273846153846,0.270769230769,0.455384615385,1
951,17487,2.8,12.4,0.4,9.6,6.6,2.6,0.8,1.4,0.2,0.4,0.4,8.4,9.4,0.0,14.0,8.0,0.4,0.4,0.2,0.4,0.4,0.6,3.67,13.33,0.0,9.33,6.33,3.67,1.0,0.67,0.33,0.67,0.0,8.0,9.67,0.0,12.67,6.33,0.67,0.0,0.33,0.67,0.0,1.0,1.304,4.336,0.894,2.881,2.608,1.673,0.837,1.14,0.447,0.548,0.548,1.673,2.302,0.0,3.536,2.915,0.894,0.548,0.447,0.548,0.548,0.894,0.577,5.033,0.0,4.041,2.082,0.577,1.0,0.577,0.577,0.577,0.0,1.0,3.055,0.0,4.163,2.082,1.155,0.0,0.577,0.577,0.0,1.0,4.6,12.2,0.2,8.6,3.8,1.4,1.2,1.4,0.4,0.2,0.4,5.6,11.6,0.4,12.2,8.0,0.4,0.8,0.2,0.4,0.4,1.6,5.0,11.0,0.33,8.67,3.67,1.67,0.67,1.67,0.0,0.33,0.67,4.67,8.33,0.33,12.67,8.33,0.33,0.67,0.0,0.67,0.33,0.67,2.408,4.494,0.447,2.51,2.864,1.14,1.095,1.342,0.548,0.447,0.548,4.037,5.03,0.548,1.924,0.707,0.548,0.837,0.447,0.548,0.548,1.517,2.646,5.568,0.577,3.215,3.512,1.528,0.577,1.528,0.0,0.577,0.577,2.082,3.215,0.577,2.517,0.577,0.577,0.577,0.0,0.577,0.577,1.155,Wigan,14.19,6.37,1.2,2011-01-22,E0,0.0,3.0,H,H,Arsenal,,,,1.2,,0.240347802639,0.30021110177,0.459441095591,0.226956479697,0.264274383172,0.50876913713,0.0610347443163,0.242779912155,0.696185343529,0.2096886393,0.260008984859,0.530302375842,0.233846153846,0.256923076923,0.509230769231,2
952,17488,4.0,13.2,0.2,9.2,5.0,2.6,2.2,0.8,0.6,0.4,0.0,5.6,8.8,0.2,14.2,6.6,1.2,0.0,0.6,0.4,0.0,1.2,3.67,13.33,0.33,8.67,4.33,3.33,2.0,0.67,0.67,0.33,0.0,5.0,7.67,0.33,15.33,7.0,1.0,0.0,0.67,0.33,0.0,0.67,2.345,2.387,0.447,2.683,3.162,1.517,1.643,0.447,0.548,0.548,0.0,2.074,2.775,0.447,4.087,3.362,1.304,0.0,0.548,0.548,0.0,0.837,2.082,1.528,0.577,3.512,3.786,1.528,1.732,0.577,0.577,0.577,0.0,2.646,2.082,0.577,4.041,3.606,1.0,0.0,0.577,0.577,0.0,0.577,8.2,10.6,0.4,13.6,7.4,2.6,2.0,1.4,0.6,0.2,0.2,6.2,10.2,0.2,11.6,6.0,0.6,0.2,0.4,0.4,0.2,2.0,8.67,12.33,0.67,11.67,5.67,2.67,1.33,1.0,0.67,0.0,0.33,6.33,10.0,0.33,13.33,6.67,0.33,0.33,0.33,0.33,0.33,2.0,3.271,2.702,0.548,2.793,2.793,1.14,1.225,0.894,0.548,0.447,0.447,2.387,1.924,0.447,8.414,5.244,0.894,0.447,0.548,0.548,0.447,1.414,4.509,1.528,0.577,1.155,2.082,0.577,0.577,1.0,0.577,0.0,0.577,1.528,2.646,0.577,11.015,7.234,0.577,0.577,0.577,0.577,0.577,1.732,Man City,2.1,3.29,3.52,2011-01-22,E0,0.0,1.0,H,H,Aston Villa,,,,3.52,,0.449277222157,0.274288535118,0.276434242725,0.409491748692,0.275756353921,0.314751897387,0.851211925301,0.146116813742,0.00267126095712,0.446063695279,0.31638131987,0.237554984852,0.350769230769,0.296923076923,0.352307692308,2
953,17489,4.6,11.0,0.2,12.4,5.4,2.2,1.2,1.0,0.4,0.2,0.4,6.2,10.4,0.2,12.8,8.0,0.2,0.2,0.2,0.6,0.2,1.2,5.0,10.67,0.33,9.33,3.0,2.0,0.33,0.67,0.33,0.33,0.33,4.67,10.67,0.33,12.0,8.33,0.0,0.33,0.0,0.67,0.33,1.0,2.608,1.414,0.447,4.879,3.507,0.837,1.304,1.414,0.548,0.447,0.548,2.775,2.191,0.447,2.683,4.062,0.447,0.447,0.447,0.548,0.447,1.304,3.464,1.155,0.577,2.887,1.732,1.0,0.577,1.155,0.577,0.577,0.577,0.577,2.887,0.577,3.464,5.686,0.0,0.577,0.0,0.577,0.577,1.732,6.0,10.6,0.4,14.4,8.4,2.0,1.4,1.8,0.2,0.2,0.6,4.2,10.4,0.0,15.4,9.4,0.6,1.0,0.2,0.4,0.4,1.0,7.0,9.33,0.0,13.33,7.67,2.0,1.33,1.67,0.33,0.0,0.67,3.33,7.33,0.0,15.0,10.33,0.67,1.0,0.33,0.33,0.33,0.33,3.606,3.05,0.894,4.722,3.647,1.0,0.548,0.447,0.447,0.447,0.548,2.168,4.393,0.0,4.336,2.074,0.548,0.707,0.447,0.548,0.548,1.0,4.0,3.512,0.0,4.933,2.082,1.0,0.577,0.577,0.577,0.0,0.577,0.577,1.528,0.0,3.464,2.309,0.577,1.0,0.577,0.577,0.577,0.577,Sunderland,2.82,3.28,2.47,2011-01-22,E0,2.0,1.0,A,A,Blackpool,,,,2.82,,0.299509972334,0.267566710711,0.432923316956,0.313072775963,0.264593029698,0.422334194338,0.472499023779,0.361898974298,0.165602001923,0.309667397807,0.250446459475,0.439886142717,0.28,0.290769230769,0.429230769231,0
954,17490,3.2,9.2,0.0,9.6,3.8,2.4,0.8,2.2,0.2,0.2,0.6,8.0,9.6,0.0,14.6,8.2,0.4,1.6,0.2,0.2,0.6,0.8,3.67,10.0,0.0,11.33,5.33,2.67,1.33,2.33,0.33,0.33,0.33,7.0,11.33,0.0,12.33,6.0,0.67,1.33,0.33,0.33,0.33,1.0,0.837,1.095,0.0,2.702,2.588,1.342,1.304,1.789,0.447,0.447,0.548,2.345,2.608,0.0,3.286,3.114,0.894,1.342,0.447,0.447,0.548,0.837,0.577,0.0,0.0,1.528,2.082,1.528,1.528,2.309,0.577,0.577,0.577,2.646,1.155,0.0,1.155,1.0,1.155,1.528,0.577,0.577,0.577,1.0,4.2,14.8,0.2,9.6,5.0,2.4,1.6,1.0,0.4,0.4,0.2,7.8,12.6,0.4,16.8,8.6,0.8,0.4,0.4,0.6,0.0,1.2,3.0,16.0,0.33,8.33,4.0,2.33,1.67,1.0,0.33,0.33,0.33,5.0,13.33,0.33,15.67,8.0,1.0,0.67,0.33,0.67,0.0,1.33,3.347,3.033,0.447,3.578,1.871,1.517,1.517,0.707,0.548,0.548,0.447,5.07,3.209,0.548,4.324,3.435,0.837,0.548,0.548,0.548,0.0,0.837,1.0,3.464,0.577,4.163,1.0,2.082,2.082,1.0,0.577,0.577,0.577,3.606,2.517,0.577,3.512,4.0,1.0,0.577,0.577,0.577,0.0,0.577,West Ham,7.03,3.95,1.49,2011-01-22,E0,2.0,2.0,D,A,Everton,,,,3.95,,0.188906252384,0.24516505003,0.565928697586,0.177516457828,0.23711878356,0.585364758612,0.00316251013592,0.0715045806256,0.925332909239,0.151475114116,0.239951716597,0.608573169287,0.2,0.266153846154,0.533846153846,1
955,17491,4.0,12.6,0.0,8.8,5.2,2.6,1.6,1.2,0.4,0.2,0.4,6.0,9.8,0.0,14.8,7.6,0.4,0.8,0.0,0.6,0.4,0.4,2.67,13.67,0.0,9.0,5.67,2.67,1.67,1.33,0.33,0.33,0.33,5.33,9.67,0.0,15.0,7.67,0.67,1.0,0.0,0.67,0.33,0.67,3.0,4.393,0.0,3.033,3.033,2.408,1.14,1.095,0.548,0.447,0.548,1.225,2.28,0.0,2.168,0.548,0.894,0.837,0.0,0.548,0.548,0.548,1.528,5.508,0.0,3.464,4.163,2.309,0.577,1.155,0.577,0.577,0.577,0.577,3.215,0.0,3.0,0.577,1.155,1.0,0.0,0.577,0.577,0.577,4.4,10.8,0.0,10.2,4.8,0.8,1.6,1.2,0.4,0.4,0.2,6.6,11.2,0.0,11.8,7.0,1.2,0.4,0.6,0.2,0.2,0.8,3.67,9.67,0.0,11.0,4.33,1.0,1.0,1.33,0.33,0.33,0.33,6.33,11.0,0.0,13.0,8.33,0.67,0.67,0.33,0.33,0.33,0.33,1.517,2.95,0.0,1.924,2.588,0.447,1.817,1.095,0.548,0.548,0.447,1.517,2.775,0.0,1.924,3.674,1.304,0.548,0.548,0.447,0.447,0.837,0.577,0.577,0.0,1.0,2.517,0.0,1.732,1.528,0.577,0.577,0.577,2.082,3.606,0.0,1.0,4.041,1.155,0.577,0.577,0.577,0.577,0.577,Stoke,3.43,3.19,2.18,2011-01-22,E0,0.0,2.0,H,H,Fulham,,,,2.18,,0.260908871889,0.335199803114,0.403891295195,0.258261376626,0.286295182744,0.45544344063,0.196108564638,0.509325203781,0.294566231581,0.281127178965,0.280232403513,0.438640417522,0.261538461538,0.267692307692,0.470769230769,2
956,17492,4.2,9.8,0.0,8.0,4.6,1.0,1.0,1.2,0.2,0.4,0.4,6.6,9.8,0.0,16.8,10.4,0.4,0.4,0.4,0.2,0.4,1.0,4.33,10.0,0.0,7.0,3.33,1.67,1.0,1.0,0.33,0.33,0.33,5.67,9.33,0.0,14.67,9.67,0.67,0.33,0.67,0.0,0.33,1.0,1.789,3.421,0.0,4.472,3.912,1.732,1.0,1.095,0.447,0.548,0.548,2.51,3.271,0.0,4.147,2.408,0.548,0.548,0.548,0.447,0.548,1.0,2.517,4.583,0.0,4.0,3.512,2.082,1.0,0.0,0.577,0.577,0.577,2.309,0.577,0.0,4.041,3.055,0.577,0.577,0.577,0.0,0.577,1.0,2.2,11.4,0.4,7.0,3.0,2.0,0.4,2.8,0.0,0.0,1.0,6.4,7.6,0.0,15.6,10.0,0.0,1.4,0.0,0.0,1.0,0.0,2.67,12.33,0.0,7.33,3.0,2.0,0.33,1.67,0.0,0.0,1.0,5.33,7.33,0.0,15.33,9.0,0.0,1.0,0.0,0.0,1.0,0.0,1.304,3.847,0.894,3.391,2.0,1.414,0.548,2.387,0.0,0.0,0.0,2.608,1.817,0.0,1.817,1.871,0.0,0.894,0.0,0.0,0.0,0.0,1.528,3.215,0.0,3.215,2.646,2.0,0.577,0.577,0.0,0.0,0.0,0.577,1.528,0.0,2.309,1.732,0.0,0.0,0.0,0.0,0.0,0.0,Birmingham,14.19,6.25,1.2,2011-01-22,E0,0.0,5.0,H,H,Man United,,,,1.2,,0.137846618891,0.190695360303,0.671458005905,0.112402718434,0.179986410334,0.707610871232,1.25681344657e-05,0.000469093735677,0.99951833813,0.094676334856,0.159863263548,0.745460401596,0.14,0.235384615385,0.624615384615,2
957,17493,6.0,11.0,0.2,11.4,6.0,1.0,1.8,2.0,0.4,0.2,0.4,5.4,14.6,0.0,17.6,9.4,0.6,0.8,0.4,0.2,0.4,1.8,6.0,10.0,0.33,12.0,6.0,1.33,1.33,1.33,0.33,0.33,0.33,6.0,14.33,0.0,19.33,10.67,1.0,0.33,0.67,0.33,0.0,1.67,3.082,3.391,0.447,1.517,1.225,1.225,0.837,1.225,0.548,0.447,0.548,2.408,1.817,0.0,5.595,4.037,0.548,0.837,0.548,0.447,0.548,1.095,4.359,2.646,0.577,1.732,1.732,1.528,0.577,0.577,0.577,0.577,0.577,2.0,1.528,0.0,6.506,5.132,0.0,0.577,0.577,0.577,0.0,1.155,4.6,13.6,0.0,13.0,8.0,2.6,1.0,2.0,0.2,0.4,0.4,4.6,11.2,0.0,11.4,6.4,0.6,1.0,0.2,0.4,0.4,1.4,3.67,12.67,0.0,12.67,6.33,3.33,1.33,3.0,0.33,0.0,0.67,4.0,12.0,0.0,13.0,7.33,0.67,1.33,0.33,0.0,0.67,1.0,1.673,3.578,0.0,3.536,2.915,1.817,1.225,2.0,0.447,0.548,0.548,1.673,4.604,0.0,5.683,2.608,0.894,1.225,0.447,0.548,0.548,0.894,1.155,2.517,0.0,3.512,0.577,2.082,1.528,2.0,0.577,0.0,0.577,2.0,6.245,0.0,6.245,2.517,1.155,1.528,0.577,0.0,0.577,1.0,Tottenham,2.13,3.34,3.39,2011-01-22,E0,1.0,1.0,D,D,Newcastle,,,,3.34,,0.322418868542,0.327260702848,0.350320458412,0.331485857199,0.278651000379,0.389863142422,0.391006709812,0.441885485065,0.167107805123,0.323356398056,0.283646138987,0.392997462957,0.272307692308,0.281538461538,0.446153846154,1
958,17494,5.2,13.0,0.2,12.2,7.2,2.6,0.8,2.4,0.0,0.0,1.0,2.8,11.8,0.0,13.0,7.6,0.4,0.8,0.2,0.4,0.4,1.2,5.0,13.0,0.0,13.0,7.33,1.67,1.0,2.67,0.0,0.0,1.0,1.67,13.0,0.0,10.33,6.0,0.33,1.33,0.0,0.33,0.67,1.33,2.28,2.121,0.447,2.49,1.304,1.673,0.447,0.548,0.0,0.0,0.0,1.924,5.675,0.0,4.583,3.578,0.548,0.837,0.447,0.548,0.548,0.837,2.0,0.0,0.0,3.0,1.528,1.155,0.0,0.577,0.0,0.0,0.0,1.528,6.557,0.0,2.517,2.646,0.577,0.577,0.0,0.577,0.577,0.577,4.4,12.2,0.0,12.2,6.4,2.2,1.4,1.6,0.4,0.0,0.6,8.2,10.4,0.0,9.8,5.8,0.6,0.4,0.4,0.2,0.4,1.2,4.67,13.67,0.0,11.0,5.33,2.67,0.67,1.0,0.33,0.0,0.67,6.0,10.33,0.0,8.33,5.0,0.67,0.67,0.33,0.0,0.67,1.0,2.793,2.28,0.0,5.404,3.647,1.643,1.342,0.894,0.548,0.0,0.548,3.271,2.966,0.0,4.604,2.864,0.894,0.548,0.548,0.447,0.548,0.837,3.786,1.528,0.0,7.211,4.619,1.528,1.155,0.0,0.577,0.0,0.577,1.732,4.163,0.0,5.508,3.606,1.155,0.577,0.577,0.0,0.577,1.0,Liverpool,2.27,3.22,3.21,2011-01-22,E0,3.0,0.0,A,A,Wolves,,,,2.27,,0.342554271221,0.290505081415,0.366940647364,0.322490868752,0.292216197756,0.385292933492,0.181485819278,0.538346782176,0.280167398545,0.295550111002,0.295444756199,0.4090051328,0.316923076923,0.289230769231,0.393846153846,0
959,17534,6.2,12.4,0.2,11.4,5.2,1.6,1.0,1.8,0.2,0.0,0.8,5.0,9.4,0.2,11.0,5.0,0.4,0.8,0.2,0.2,0.6,0.6,8.0,10.33,0.0,12.67,5.67,1.33,0.33,2.33,0.0,0.0,1.0,6.0,7.67,0.0,10.0,5.67,0.0,1.0,0.0,0.0,1.0,0.33,4.207,4.037,0.447,2.881,2.387,0.894,1.732,0.837,0.447,0.0,0.447,1.871,2.51,0.447,2.828,2.0,0.894,0.447,0.447,0.447,0.548,0.548,4.583,3.215,0.0,2.082,2.887,0.577,0.577,0.577,0.0,0.0,0.0,1.0,0.577,0.0,3.464,2.517,0.0,0.0,0.0,0.0,0.0,0.577,6.6,12.8,0.0,12.2,7.8,2.2,0.8,1.8,0.2,0.2,0.6,5.4,12.4,0.0,11.8,5.8,0.0,1.0,0.0,0.4,0.6,0.8,4.67,14.33,0.0,11.67,7.0,2.67,1.33,1.33,0.33,0.33,0.33,4.67,12.67,0.0,11.67,5.67,0.0,0.67,0.0,0.67,0.33,1.33,3.209,4.207,0.0,2.387,3.033,1.304,0.837,1.304,0.447,0.447,0.548,3.507,2.302,0.0,1.789,1.643,0.0,1.0,0.0,0.548,0.548,0.837,2.082,5.132,0.0,1.155,3.464,1.528,0.577,1.528,0.577,0.577,0.577,4.509,1.155,0.0,1.528,2.082,0.0,1.155,0.0,0.577,0.577,0.577,West Brom,3.24,3.27,2.22,2011-01-23,E0,0.0,2.0,H,H,Blackburn,,,,2.22,,0.315021961927,0.30728957057,0.3776884377,0.330757131031,0.281449466077,0.387793402892,0.474543151207,0.316317680565,0.209139168228,0.284565601463,0.267273562587,0.44816083595,0.32,0.301538461538,0.378461538462,2
