,INFO_Div,INFO_Date,probs_A,probs_D,probs_H,probs,prob_less_bet,pred,INFO_FTR,INFO_ODD_BET,WIN,WIN_P
3417,E1,2014-10-01,0.189789073483,0.277985985155,0.532224941362,0.532224941362,-0.0525703802755,H,A,1.71,-1.0,-1.0
3418,SP1,2015-03-01,0.360524177728,0.277580344904,0.361895477368,0.361895477368,0.0205985490408,H,D,2.93,-1.0,-1.0
3419,D1,2013-10-19,0.0101106767967,0.0422710500195,0.947618273184,0.947618273184,0.0385273640929,H,H,1.1,0.1,0.11
3420,E1,2014-10-04,0.292989868709,0.288449880022,0.418560251269,0.418560251269,-0.0278683201598,H,H,2.24,1.24,1.3
3421,D1,2012-11-17,0.0276475192533,0.100897453594,0.871455027152,0.871455027152,0.0239974000338,H,H,1.18,0.18,0.17
3422,I1,2015-05-24,0.336869040289,0.273587659762,0.389543299949,0.389543299949,-0.00886307455276,H,A,2.51,-1.0,-1.0
3423,SP1,2017-04-23,0.155099761938,0.226578883669,0.618321354393,0.618321354393,-0.00667864560705,H,H,1.6,0.6,0.61
3424,I1,2016-01-24,0.0812985145404,0.187426520321,0.731274965139,0.731274965139,0.00134795783963,H,D,1.37,-1.0,-1.0
3425,F1,2017-01-29,0.175784651737,0.231291026458,0.592924321805,0.592924321805,-0.0131362842555,H,D,1.65,-1.0,-1.0
3426,E2,2013-02-16,0.425873677199,0.265186537792,0.308939785009,0.425873677199,-0.0503167989917,A,D,2.1,-1.0,-1.0
3427,E0,2013-05-07,0.0936917486771,0.175967079946,0.730341171377,0.730341171377,0.000414164077648,H,H,1.37,0.37,0.39
3428,D1,2009-12-05,0.141328028332,0.243393504405,0.615278467263,0.615278467263,-0.0298828230592,H,D,1.55,-1.0,-1.0
3429,E1,2015-04-14,0.278342262064,0.279309485745,0.44234825219,0.44234825219,-0.0384209785788,H,D,2.08,-1.0,-1.0
3430,SP1,2012-11-03,0.00655021038393,0.0312527547614,0.962197034855,0.962197034855,0.0362711089288,H,H,1.08,0.08,0.1
3431,I1,2014-04-13,0.415134531307,0.280839885087,0.304025583606,0.415134531307,-0.0253941030538,A,A,2.27,1.27,1.3
3432,D1,2012-10-06,0.280594876306,0.274659506772,0.444745616922,0.444745616922,-0.016083876166,H,H,2.17,1.17,1.19
3433,SP1,2015-10-25,0.133293879559,0.251716892464,0.614989227977,0.614989227977,-0.0219534471825,H,H,1.57,0.57,0.58
3434,E1,2014-02-01,0.436033959724,0.26990038078,0.294065659496,0.436033959724,-0.0494029334801,A,D,2.06,-1.0,-1.0
3435,SP1,2017-03-06,0.476520780473,0.270803318932,0.252675900595,0.476520780473,-0.0285297245771,A,D,1.98,-1.0,-1.0
3436,I1,2017-05-07,0.0602342724018,0.0985082038417,0.841257523756,0.841257523756,0.0282493936752,H,H,1.23,0.23,0.23
3437,SP1,2013-02-17,0.109329847557,0.195362320904,0.695307831539,0.695307831539,-0.0189778827463,H,H,1.4,0.4,0.43
3438,E0,2012-12-26,0.0544081159727,0.121205848314,0.824386035714,0.824386035714,0.0179344228105,H,H,1.24,0.24,0.26
3439,D1,2012-01-28,0.294316787025,0.26528736252,0.440395850455,0.440395850455,-0.00404859398949,H,D,2.25,-1.0,-1.0
3440,E2,2010-02-27,0.229839461012,0.284475562107,0.485684976882,0.485684976882,-0.049074381407,H,H,1.87,0.87,
3441,F1,2011-05-11,0.0939775511898,0.221196536433,0.684825912377,0.684825912377,-0.0243939457787,H,H,1.41,0.41,
3442,I1,2016-02-28,0.1719408495,0.239538817787,0.588520332713,0.588520332713,-0.0249765998028,H,H,1.63,0.63,0.66
3443,I1,2014-02-01,0.414732008399,0.284508095269,0.300759896332,0.414732008399,-0.0238644828289,A,H,2.28,-1.0,-1.0
3444,E2,2015-01-03,0.409889516561,0.283439681815,0.306670801624,0.409889516561,-0.0325883595453,A,D,2.26,-1.0,-1.0
3445,SC0,2010-10-31,0.190406621679,0.281694881187,0.527898497134,0.527898497134,-0.0638174791971,H,A,1.69,-1.0,-1.0
3446,E2,2011-03-08,0.352756211877,0.286186480568,0.361057307556,0.361057307556,-0.0373490669462,H,H,2.51,1.51,
3447,E1,2013-04-02,0.272401361036,0.263418218429,0.464180420535,0.464180420535,-0.0189113669047,H,A,2.07,-1.0,-1.0
3448,D1,2016-02-14,0.448233456056,0.256715154907,0.295051389037,0.448233456056,-0.0147295069065,A,H,2.16,-1.0,-1.0
3449,F1,2013-02-08,0.022220296818,0.104094909292,0.87368479389,0.87368479389,0.0189839391893,H,H,1.17,0.17,0.18
3450,I1,2012-02-21,0.316902325031,0.303695505299,0.37940216967,0.37940216967,-0.0142986177321,H,H,2.54,1.54,
3451,F1,2012-05-13,0.191695133216,0.283962667115,0.524342199669,0.524342199669,-0.0438396185132,H,H,1.76,0.76,
3452,D1,2015-04-18,0.0797475723206,0.168896064248,0.751356363431,0.751356363431,0.00508770671471,H,H,1.34,0.34,0.37
3453,F1,2014-03-16,0.212267482304,0.300777120757,0.48695539694,0.48695539694,-0.018095108111,H,D,1.98,-1.0,-1.0
3454,D1,2009-11-01,0.465013420145,0.270147153443,0.264839426412,0.465013420145,-0.0478070926754,A,A,1.95,0.95,
3455,SP1,2016-11-06,0.128591569239,0.219294273474,0.652114157287,0.652114157287,-0.00578057955479,H,H,1.52,0.52,0.53
3456,F1,2013-05-04,0.135736234264,0.228549807047,0.635713958689,0.635713958689,-0.0221807781526,H,H,1.52,0.52,0.54
3457,E0,2017-05-21,0.31021442378,0.270944838963,0.418840737257,0.418840737257,-0.00132732997,H,A,2.38,-1.0,-1.0
3458,E0,2011-11-05,0.0435159562641,0.131191326567,0.825292717168,0.825292717168,0.0188411042652,H,H,1.24,0.24,
3459,E0,2013-03-30,0.221431350249,0.273745087059,0.504823562693,0.504823562693,-0.0187366467313,H,H,1.91,0.91,0.92
3460,E0,2014-12-28,0.520203855909,0.259279998995,0.220516145096,0.520203855909,-0.0322823319366,A,D,1.81,-1.0,-1.0
3461,I1,2012-02-19,0.224601621587,0.292798509471,0.482599868942,0.482599868942,-0.0302206438786,H,D,1.95,-1.0,-1.0
3462,F1,2010-02-06,0.381020703988,0.294415180295,0.324564115717,0.381020703988,-0.0409202242824,A,H,2.37,-1.0,-1.0
3463,SP1,2013-03-30,0.674311068564,0.190405606636,0.1352833248,0.674311068564,-0.0349087895918,A,D,1.41,-1.0,-1.0
3464,E1,2015-01-24,0.101778571798,0.184464936136,0.713756492066,0.713756492066,-0.0108811890934,H,H,1.38,0.38,0.39
3465,E1,2015-05-02,0.100057904343,0.177848125039,0.722093970618,0.722093970618,-0.00783303668145,H,H,1.37,0.37,0.39
3466,E0,2014-12-06,0.126897327036,0.212637230449,0.660465442515,0.660465442515,-0.0106754970828,H,D,1.49,-1.0,-1.0
3467,E0,2016-02-07,0.445160891595,0.264039359225,0.29079974918,0.445160891595,-0.0426439864534,A,A,2.05,1.05,1.08
3468,SP1,2014-03-29,0.71972963637,0.161057666655,0.119212696976,0.71972963637,-0.0265390203469,A,A,1.34,0.34,0.36
3469,I1,2012-11-17,0.2185179639,0.280704000835,0.500778035265,0.500778035265,-0.0427002256049,H,D,1.84,-1.0,-1.0
