,A_MEANS_FIVE_AC,A_MEANS_FIVE_AF,A_MEANS_FIVE_AR,A_MEANS_FIVE_AS,A_MEANS_FIVE_AST,A_MEANS_FIVE_AY,A_MEANS_FIVE_FTAG,A_MEANS_FIVE_FTHG,A_MEANS_FIVE_FTR_A,A_MEANS_FIVE_FTR_D,A_MEANS_FIVE_FTR_H,A_MEANS_FIVE_HC,A_MEANS_FIVE_HF,A_MEANS_FIVE_HR,A_MEANS_FIVE_HS,A_MEANS_FIVE_HST,A_MEANS_FIVE_HTAG,A_MEANS_FIVE_HTHG,A_MEANS_FIVE_HTR_A,A_MEANS_FIVE_HTR_D,A_MEANS_FIVE_HTR_H,A_MEANS_FIVE_HY,A_MEANS_THREE_AC,A_MEANS_THREE_AF,A_MEANS_THREE_AR,A_MEANS_THREE_AS,A_MEANS_THREE_AST,A_MEANS_THREE_AY,A_MEANS_THREE_FTAG,A_MEANS_THREE_FTHG,A_MEANS_THREE_FTR_A,A_MEANS_THREE_FTR_D,A_MEANS_THREE_FTR_H,A_MEANS_THREE_HC,A_MEANS_THREE_HF,A_MEANS_THREE_HR,A_MEANS_THREE_HS,A_MEANS_THREE_HST,A_MEANS_THREE_HTAG,A_MEANS_THREE_HTHG,A_MEANS_THREE_HTR_A,A_MEANS_THREE_HTR_D,A_MEANS_THREE_HTR_H,A_MEANS_THREE_HY,A_STD_FIVE_AC,A_STD_FIVE_AF,A_STD_FIVE_AR,A_STD_FIVE_AS,A_STD_FIVE_AST,A_STD_FIVE_AY,A_STD_FIVE_FTAG,A_STD_FIVE_FTHG,A_STD_FIVE_FTR_A,A_STD_FIVE_FTR_D,A_STD_FIVE_FTR_H,A_STD_FIVE_HC,A_STD_FIVE_HF,A_STD_FIVE_HR,A_STD_FIVE_HS,A_STD_FIVE_HST,A_STD_FIVE_HTAG,A_STD_FIVE_HTHG,A_STD_FIVE_HTR_A,A_STD_FIVE_HTR_D,A_STD_FIVE_HTR_H,A_STD_FIVE_HY,A_STD_THREE_AC,A_STD_THREE_AF,A_STD_THREE_AR,A_STD_THREE_AS,A_STD_THREE_AST,A_STD_THREE_AY,A_STD_THREE_FTAG,A_STD_THREE_FTHG,A_STD_THREE_FTR_A,A_STD_THREE_FTR_D,A_STD_THREE_FTR_H,A_STD_THREE_HC,A_STD_THREE_HF,A_STD_THREE_HR,A_STD_THREE_HS,A_STD_THREE_HST,A_STD_THREE_HTAG,A_STD_THREE_HTHG,A_STD_THREE_HTR_A,A_STD_THREE_HTR_D,A_STD_THREE_HTR_H,A_STD_THREE_HY,H_MEANS_FIVE_AC,H_MEANS_FIVE_AF,H_MEANS_FIVE_AR,H_MEANS_FIVE_AS,H_MEANS_FIVE_AST,H_MEANS_FIVE_AY,H_MEANS_FIVE_FTAG,H_MEANS_FIVE_FTHG,H_MEANS_FIVE_FTR_A,H_MEANS_FIVE_FTR_D,H_MEANS_FIVE_FTR_H,H_MEANS_FIVE_HC,H_MEANS_FIVE_HF,H_MEANS_FIVE_HR,H_MEANS_FIVE_HS,H_MEANS_FIVE_HST,H_MEANS_FIVE_HTAG,H_MEANS_FIVE_HTHG,H_MEANS_FIVE_HTR_A,H_MEANS_FIVE_HTR_D,H_MEANS_FIVE_HTR_H,H_MEANS_FIVE_HY,H_MEANS_THREE_AC,H_MEANS_THREE_AF,H_MEANS_THREE_AR,H_MEANS_THREE_AS,H_MEANS_THREE_AST,H_MEANS_THREE_AY,H_MEANS_THREE_FTAG,H_MEANS_THREE_FTHG,H_MEANS_THREE_FTR_A,H_MEANS_THREE_FTR_D,H_MEANS_THREE_FTR_H,H_MEANS_THREE_HC,H_MEANS_THREE_HF,H_MEANS_THREE_HR,H_MEANS_THREE_HS,H_MEANS_THREE_HST,H_MEANS_THREE_HTAG,H_MEANS_THREE_HTHG,H_MEANS_THREE_HTR_A,H_MEANS_THREE_HTR_D,H_MEANS_THREE_HTR_H,H_MEANS_THREE_HY,H_STD_FIVE_AC,H_STD_FIVE_AF,H_STD_FIVE_AR,H_STD_FIVE_AS,H_STD_FIVE_AST,H_STD_FIVE_AY,H_STD_FIVE_FTAG,H_STD_FIVE_FTHG,H_STD_FIVE_FTR_A,H_STD_FIVE_FTR_D,H_STD_FIVE_FTR_H,H_STD_FIVE_HC,H_STD_FIVE_HF,H_STD_FIVE_HR,H_STD_FIVE_HS,H_STD_FIVE_HST,H_STD_FIVE_HTAG,H_STD_FIVE_HTHG,H_STD_FIVE_HTR_A,H_STD_FIVE_HTR_D,H_STD_FIVE_HTR_H,H_STD_FIVE_HY,H_STD_THREE_AC,H_STD_THREE_AF,H_STD_THREE_AR,H_STD_THREE_AS,H_STD_THREE_AST,H_STD_THREE_AY,H_STD_THREE_FTAG,H_STD_THREE_FTHG,H_STD_THREE_FTR_A,H_STD_THREE_FTR_D,H_STD_THREE_FTR_H,H_STD_THREE_HC,H_STD_THREE_HF,H_STD_THREE_HR,H_STD_THREE_HS,H_STD_THREE_HST,H_STD_THREE_HTAG,H_STD_THREE_HTHG,H_STD_THREE_HTR_A,H_STD_THREE_HTR_D,H_STD_THREE_HTR_H,H_STD_THREE_HY,INFO_AwayTeam,INFO_BbAvA,INFO_BbAvD,INFO_BbAvH,INFO_Date,INFO_Div,INFO_FTAG,INFO_FTHG,INFO_FTR,INFO_HTR,INFO_HomeTeam,INFO_PSA,INFO_PSD,INFO_PSH,INFO_WIN,INFO_WIN_P,probs_A,probs_D,probs_H,probs,pred,WIN,WIN_P,INFO_ODD,INFO_ODD_BET,prob_less_bet
34215,6.2,16.0,0.0,13.8,3.0,2.8,1.2,2.4,0.2,0.0,0.8,9.6,15.0,0.0,21.8,6.0,0.6,1.2,0.2,0.2,0.6,2.4,5.33,17.67,0.0,12.67,2.33,3.67,1.0,1.67,0.33,0.0,0.67,10.33,14.67,0.0,22.0,5.0,0.33,0.67,0.33,0.0,0.67,3.33,3.421,5.244,0.0,2.95,1.581,1.924,0.837,1.14,0.447,0.0,0.447,5.128,2.739,0.0,6.301,2.121,0.548,1.095,0.447,0.447,0.548,1.673,4.509,6.658,0.0,2.517,1.528,2.082,1.0,0.577,0.577,0.0,0.577,6.658,3.512,0.0,8.888,1.732,0.577,0.577,0.577,0.0,0.577,1.528,4.4,16.8,0.0,10.6,3.6,3.6,0.6,1.2,0.0,0.4,0.6,5.2,13.4,0.0,12.8,4.4,0.6,0.4,0.2,0.8,0.0,2.0,2.33,17.0,0.0,10.67,4.33,4.0,1.0,2.0,0.0,0.0,1.0,5.67,14.0,0.0,16.33,6.33,1.0,0.67,0.33,0.67,0.0,1.67,3.13,2.775,0.0,1.517,1.817,0.894,0.894,1.304,0.0,0.548,0.548,2.864,2.966,0.0,6.181,2.881,0.894,0.894,0.447,0.447,0.0,1.0,1.155,3.606,0.0,2.082,2.082,1.0,1.0,1.0,0.0,0.0,0.0,3.055,4.0,0.0,4.163,1.528,1.0,1.155,0.577,0.577,0.0,1.155,Frosinone,6.52,4.0,1.53,2016-04-03,I1,0.0,4.0,H,H,Genoa,6.73,4.26,1.57,1.53,1.57,0.172870447852,0.265110794724,0.562018757424,0.562018757424,H,0.53,0.57,0,1.53,-0.0915760138176
34216,5.2,20.0,0.0,12.8,5.0,3.0,1.4,1.8,0.2,0.2,0.6,5.6,11.2,0.0,14.4,4.0,0.8,1.0,0.2,0.4,0.4,1.6,4.0,18.0,0.0,13.33,5.67,2.67,1.67,1.67,0.33,0.0,0.67,7.67,10.33,0.0,16.67,4.67,1.33,1.33,0.33,0.33,0.33,1.33,2.168,4.848,0.0,4.438,2.236,1.581,1.342,0.837,0.447,0.447,0.548,3.286,1.643,0.0,4.099,1.581,1.095,0.707,0.447,0.548,0.548,0.894,1.732,5.292,0.0,5.859,2.082,2.082,1.528,1.155,0.577,0.0,0.577,2.309,1.528,0.0,3.215,1.528,1.155,0.577,0.577,0.577,0.577,0.577,4.4,14.4,0.2,10.4,2.4,2.2,0.8,2.0,0.0,0.2,0.8,9.2,13.6,0.0,15.0,5.2,0.2,0.8,0.0,0.4,0.6,2.4,5.0,11.67,0.0,11.33,2.67,1.0,1.0,2.67,0.0,0.0,1.0,9.33,14.33,0.0,11.0,3.67,0.33,1.0,0.0,0.33,0.67,2.0,2.408,3.912,0.447,5.413,1.817,1.924,0.447,1.0,0.0,0.447,0.447,2.683,3.507,0.0,7.071,2.28,0.447,0.837,0.0,0.548,0.548,0.894,2.0,0.577,0.0,6.807,1.528,1.0,0.0,0.577,0.0,0.0,0.0,3.215,1.528,0.0,5.568,1.155,0.577,1.0,0.0,0.577,0.577,1.0,Torino,4.73,3.54,1.78,2016-04-03,I1,2.0,1.0,A,H,Inter,5.05,3.67,1.82,4.73,5.05,0.207230558945,0.249263968801,0.543505472254,0.543505472254,H,-1.0,-1.0,0,1.78,-0.0182922805547
34217,5.0,14.0,0.2,13.6,5.0,2.2,2.0,0.8,0.8,0.0,0.2,4.0,12.6,0.2,11.4,4.2,0.8,0.2,0.6,0.4,0.0,2.2,5.33,13.0,0.0,16.33,6.33,1.67,2.67,1.0,1.0,0.0,0.0,3.67,14.0,0.33,8.33,2.67,1.0,0.33,0.67,0.33,0.0,2.67,2.0,3.391,0.447,4.775,2.345,1.483,1.225,0.447,0.447,0.0,0.447,2.55,2.608,0.447,4.393,2.168,0.837,0.447,0.548,0.548,0.0,1.643,1.155,4.359,0.0,2.309,0.577,1.528,0.577,0.0,0.0,0.0,0.0,0.577,2.0,0.577,1.528,0.577,1.0,0.577,0.577,0.577,0.0,2.082,4.4,14.4,0.2,8.8,4.2,1.6,1.4,2.2,0.4,0.0,0.6,6.2,13.2,0.2,14.0,3.8,0.8,0.2,0.6,0.2,0.2,2.0,4.67,17.0,0.0,9.0,3.67,2.0,1.33,2.33,0.33,0.0,0.67,6.33,12.0,0.0,12.67,4.0,0.33,0.33,0.33,0.33,0.33,1.33,2.191,6.877,0.447,1.643,1.924,1.673,0.894,2.28,0.548,0.0,0.548,2.28,3.347,0.447,7.649,3.114,0.837,0.447,0.548,0.447,0.447,1.225,2.887,7.937,0.0,1.732,2.517,2.0,1.155,2.517,0.577,0.0,0.577,2.517,3.606,0.0,6.807,2.646,0.577,0.577,0.577,0.577,0.577,0.577,Roma,2.14,3.33,3.47,2016-04-03,I1,4.0,1.0,A,A,Lazio,2.17,3.48,3.69,2.14,2.17,0.439396024904,0.266018546324,0.294585428773,0.439396024904,A,1.14,1.17,0,2.14,-0.0278936947226
34218,4.2,12.6,0.0,12.8,5.4,1.6,1.6,0.8,0.6,0.2,0.2,4.8,12.2,0.2,9.0,2.0,1.2,0.4,0.6,0.4,0.0,1.8,5.0,12.67,0.0,10.33,4.33,1.67,0.67,0.67,0.33,0.33,0.33,4.33,10.0,0.0,9.67,2.0,0.67,0.33,0.33,0.67,0.0,1.33,2.683,2.51,0.0,7.396,2.966,0.548,1.517,0.837,0.548,0.447,0.447,1.304,3.493,0.447,3.082,1.871,0.837,0.548,0.548,0.548,0.0,1.483,3.464,3.512,0.0,6.658,3.055,0.577,0.577,0.577,0.577,0.577,0.577,0.577,2.0,0.0,4.163,1.732,0.577,0.577,0.577,0.577,0.0,1.155,5.0,16.0,0.2,13.2,4.0,2.4,1.4,0.6,0.6,0.2,0.2,5.2,12.8,0.4,10.4,2.6,1.0,0.2,0.4,0.4,0.2,1.2,5.33,15.0,0.0,12.0,3.67,2.33,1.0,1.0,0.67,0.0,0.33,6.0,15.33,0.0,11.0,3.0,0.33,0.33,0.33,0.33,0.33,1.0,1.0,3.082,0.447,2.864,3.24,1.342,1.673,0.894,0.548,0.447,0.447,2.28,3.564,0.548,1.817,1.14,1.732,0.447,0.548,0.548,0.447,0.837,1.155,3.606,0.0,2.646,2.887,1.155,1.0,1.0,0.577,0.0,0.577,2.646,0.577,0.0,1.732,1.0,0.577,0.577,0.577,0.577,0.577,1.0,Napoli,1.49,4.28,6.77,2016-04-03,I1,1.0,3.0,H,H,Udinese,1.51,4.54,7.35,6.77,7.35,0.54511430944,0.273858212864,0.181027477696,0.54511430944,A,-1.0,-1.0,0,1.49,-0.126026630157
34224,2.8,15.0,0.0,10.0,3.2,2.0,0.8,1.8,0.0,0.6,0.4,7.6,12.4,0.0,14.6,5.0,0.0,0.8,0.0,0.2,0.8,0.8,3.33,13.67,0.0,10.0,3.33,1.33,1.0,2.67,0.0,0.33,0.67,8.33,11.67,0.0,13.67,5.0,0.0,1.0,0.0,0.0,1.0,1.33,0.837,4.123,0.0,1.414,0.837,1.581,0.837,1.924,0.0,0.548,0.548,1.673,2.702,0.0,3.13,1.414,0.0,0.447,0.0,0.447,0.447,0.837,0.577,5.132,0.0,2.0,1.155,1.528,1.0,2.082,0.0,0.577,0.577,1.155,3.512,0.0,4.041,1.732,0.0,0.0,0.0,0.0,0.0,0.577,5.4,13.8,0.2,10.2,2.6,2.8,1.0,1.2,0.0,0.8,0.2,5.2,14.8,0.2,10.4,3.8,0.0,0.8,0.0,0.6,0.4,1.8,5.33,12.67,0.33,9.33,1.33,2.33,0.33,0.33,0.0,1.0,0.0,7.0,15.0,0.0,12.33,3.67,0.0,0.0,0.0,1.0,0.0,1.67,1.949,3.271,0.447,3.033,2.191,1.304,1.0,1.304,0.0,0.447,0.447,4.658,1.789,0.447,4.159,1.924,0.0,1.095,0.0,0.548,0.548,0.837,2.309,3.786,0.577,3.055,1.155,0.577,0.577,0.577,0.0,0.0,0.0,5.568,2.0,0.0,4.509,2.517,0.0,0.0,0.0,0.0,0.0,0.577,Verona,4.36,3.46,1.86,2016-04-04,I1,1.0,0.0,A,A,Bologna,4.58,3.55,1.93,4.36,4.58,0.216981061253,0.320094195387,0.46292474336,0.46292474336,H,-1.0,-1.0,0,1.86,-0.0747096652423
34288,3.4,17.8,0.2,6.2,1.8,3.4,0.6,0.8,0.2,0.4,0.4,9.8,16.2,0.2,13.8,4.6,0.2,0.2,0.2,0.6,0.2,2.4,4.33,18.0,0.0,7.33,2.33,3.33,0.67,0.33,0.33,0.67,0.0,8.67,20.33,0.33,12.0,3.67,0.33,0.0,0.33,0.67,0.0,2.0,1.817,4.087,0.447,3.271,2.049,0.548,0.894,0.837,0.447,0.548,0.548,3.114,6.058,0.447,5.63,1.517,0.447,0.447,0.447,0.548,0.447,1.949,1.528,3.606,0.0,3.215,2.517,0.577,1.155,0.577,0.577,0.577,0.0,3.512,2.887,0.577,4.583,0.577,0.577,0.0,0.577,0.577,0.0,1.732,4.6,13.6,0.0,16.2,4.2,2.6,1.2,1.0,0.2,0.4,0.4,3.4,15.4,0.0,12.4,4.2,0.8,0.4,0.2,0.8,0.0,2.8,4.0,15.67,0.0,11.67,3.0,3.0,0.33,1.33,0.0,0.33,0.67,4.0,16.33,0.0,15.0,5.0,0.33,0.33,0.0,1.0,0.0,2.67,2.302,3.782,0.0,8.075,3.493,0.548,1.643,1.225,0.447,0.548,0.548,3.209,5.079,0.0,5.595,1.483,0.837,0.548,0.447,0.447,0.0,0.837,2.646,0.577,0.0,2.082,1.732,0.0,0.577,1.528,0.0,0.577,0.577,3.606,6.658,0.0,5.568,1.0,0.577,0.577,0.0,0.0,0.0,1.155,Carpi,3.75,3.2,2.09,2016-04-09,I1,0.0,1.0,H,D,Chievo,3.95,3.3,2.16,2.09,2.16,0.223219307097,0.312036418359,0.464744274544,0.464744274544,H,1.09,1.16,0,2.09,-0.0137246249777
34289,5.0,14.6,0.4,9.4,3.2,2.2,1.0,2.2,0.0,0.4,0.6,6.0,15.6,0.2,12.4,5.8,0.4,0.6,0.2,0.4,0.4,2.6,3.0,15.0,0.67,6.67,2.0,2.67,0.67,1.67,0.0,0.33,0.67,6.0,13.33,0.33,12.67,6.67,0.33,0.0,0.33,0.67,0.0,2.33,3.162,1.949,0.894,3.975,2.28,1.643,1.225,0.837,0.0,0.548,0.548,2.0,3.362,0.447,2.881,1.483,0.548,0.894,0.447,0.548,0.548,0.548,1.0,1.732,1.155,1.155,1.0,2.082,0.577,0.577,0.0,0.577,0.577,2.646,1.528,0.577,3.512,1.155,0.577,0.0,0.577,0.577,0.0,0.577,4.8,12.6,0.2,17.2,4.4,2.4,0.4,0.6,0.2,0.4,0.4,4.8,18.0,0.0,13.6,3.2,0.0,0.2,0.0,0.8,0.2,2.4,4.67,11.0,0.0,15.33,3.33,2.33,0.0,0.67,0.0,0.67,0.33,5.0,17.0,0.0,14.33,3.0,0.0,0.33,0.0,0.67,0.33,2.33,1.095,2.302,0.447,7.328,3.05,1.817,0.894,0.894,0.447,0.548,0.548,1.924,4.301,0.0,7.701,2.775,0.0,0.447,0.0,0.447,0.447,0.548,1.155,1.0,0.0,8.327,2.309,2.082,0.0,1.155,0.0,0.577,0.577,1.0,4.583,0.0,7.767,1.732,0.0,0.577,0.0,0.577,0.577,0.577,Inter,1.59,3.93,5.73,2016-04-09,I1,1.0,0.0,A,D,Frosinone,1.62,4.16,6.19,1.59,1.62,0.227924048691,0.289845922773,0.482230028536,0.482230028536,H,-1.0,-1.0,0,5.73,0.307709958728
34290,5.0,13.0,0.2,17.6,6.2,2.0,2.4,0.2,0.8,0.2,0.0,2.4,18.8,0.0,8.4,2.4,1.0,0.0,0.6,0.4,0.0,3.0,5.0,14.33,0.33,11.0,4.0,2.33,2.0,0.33,0.67,0.33,0.0,3.33,19.67,0.0,10.33,3.33,1.0,0.0,0.67,0.33,0.0,3.0,2.0,4.472,0.447,9.397,3.962,0.707,1.673,0.447,0.447,0.447,0.0,2.702,5.718,0.0,3.209,2.302,1.0,0.0,0.548,0.548,0.0,0.707,2.646,4.163,0.577,2.646,3.606,0.577,2.0,0.577,0.577,0.577,0.0,3.215,5.686,0.0,2.517,2.517,1.0,0.0,0.577,0.577,0.0,1.0,4.0,16.2,0.2,9.6,3.2,1.4,0.6,1.6,0.0,0.4,0.6,7.2,12.8,0.0,17.8,4.6,0.4,0.8,0.2,0.2,0.6,1.6,4.67,17.0,0.33,9.0,2.67,1.0,0.67,1.33,0.0,0.33,0.67,7.33,10.67,0.0,17.67,4.33,0.33,1.0,0.0,0.33,0.67,1.33,2.55,4.604,0.447,1.949,1.304,0.894,0.548,0.894,0.0,0.548,0.548,3.194,3.834,0.0,3.633,1.14,0.548,0.447,0.447,0.447,0.548,0.894,1.528,6.245,0.577,2.0,1.155,0.0,0.577,0.577,0.0,0.577,0.577,4.041,2.887,0.0,3.215,1.528,0.577,0.0,0.0,0.577,0.577,0.577,Juventus,2.08,3.21,3.82,2016-04-09,I1,2.0,1.0,A,D,Milan,2.14,3.27,4.04,2.08,2.14,0.462826908067,0.246412825896,0.290760266037,0.462826908067,A,1.08,1.14,0,2.08,-0.0179423227026
34291,2.8,18.4,0.0,8.8,2.4,2.2,0.6,1.6,0.0,0.2,0.8,5.4,12.8,0.2,16.0,6.8,0.4,0.6,0.2,0.4,0.4,1.8,3.67,14.0,0.0,9.0,2.67,2.0,0.67,2.0,0.0,0.0,1.0,7.0,10.33,0.0,17.33,7.67,0.33,0.33,0.33,0.33,0.33,2.0,2.683,7.232,0.0,1.789,0.894,0.837,0.548,0.894,0.0,0.447,0.447,3.286,4.438,0.447,4.062,3.421,0.548,0.548,0.447,0.548,0.548,0.837,3.055,2.646,0.0,2.0,1.155,1.0,0.577,1.0,0.0,0.0,0.0,3.464,3.215,0.0,4.163,2.887,0.577,0.577,0.577,0.577,0.577,1.0,5.4,17.0,0.6,10.2,3.8,1.8,1.4,1.6,0.2,0.4,0.4,6.0,15.8,0.4,16.4,4.8,0.8,0.6,0.4,0.4,0.2,1.6,5.67,15.67,0.33,10.33,4.0,2.33,1.0,2.0,0.0,0.33,0.67,5.0,15.33,0.67,14.0,4.0,0.67,0.67,0.33,0.33,0.33,1.33,2.608,5.657,0.548,2.775,1.304,1.483,0.894,1.14,0.447,0.548,0.548,2.345,3.834,0.548,4.099,2.387,0.447,0.548,0.548,0.548,0.447,0.894,3.055,6.429,0.577,2.517,1.0,1.528,1.0,1.0,0.0,0.577,0.577,2.646,2.887,0.577,1.732,3.0,0.577,0.577,0.577,0.577,0.577,0.577,Genoa,3.87,3.35,2.01,2016-04-09,I1,1.0,0.0,A,A,Sassuolo,4.11,3.42,2.04,3.87,4.11,0.147805277116,0.274936801673,0.577257921211,0.577257921211,H,-1.0,-1.0,0,2.01,0.0797454833996
34309,4.0,13.2,0.2,14.2,4.0,2.8,1.0,1.4,0.2,0.6,0.2,5.6,16.0,0.2,12.4,4.8,0.2,0.6,0.0,0.8,0.2,2.6,3.33,13.67,0.0,16.0,5.0,3.0,1.33,2.0,0.33,0.33,0.33,4.33,18.0,0.33,13.0,5.33,0.33,1.0,0.0,0.67,0.33,3.0,1.414,3.421,0.447,4.658,2.915,0.837,1.225,1.673,0.447,0.548,0.447,1.817,4.243,0.447,1.14,1.924,0.447,1.342,0.0,0.447,0.447,0.548,1.155,4.041,0.0,5.568,3.606,1.0,1.528,2.0,0.577,0.577,0.577,0.577,4.583,0.577,1.0,1.528,0.577,1.732,0.0,0.577,0.577,0.0,3.2,20.2,0.0,11.2,3.4,3.8,1.4,0.8,0.4,0.6,0.0,8.4,13.0,0.2,16.4,4.2,1.0,0.2,0.8,0.2,0.0,1.8,4.0,16.33,0.0,13.67,4.33,2.33,1.33,0.67,0.33,0.67,0.0,6.33,14.33,0.33,11.33,3.67,1.0,0.33,0.67,0.33,0.0,1.33,1.924,5.45,0.0,3.899,1.949,2.049,1.14,0.447,0.548,0.548,0.0,4.506,2.345,0.447,8.173,1.304,0.707,0.447,0.447,0.447,0.0,0.837,2.0,1.528,0.0,1.155,2.082,0.577,1.528,0.577,0.577,0.577,0.0,2.082,2.082,0.577,3.512,1.155,1.0,0.577,0.577,0.577,0.0,0.577,Fiorentina,2.41,3.22,3.03,2016-04-10,I1,0.0,2.0,H,H,Empoli,2.44,3.3,3.25,3.03,3.25,0.33909446979,0.28014664172,0.380758888489,0.380758888489,H,2.03,2.25,0,3.03,0.050725885189
34310,3.8,14.6,0.0,8.8,2.8,1.8,0.8,1.6,0.2,0.4,0.4,8.0,13.0,0.0,13.2,4.4,0.2,0.6,0.2,0.2,0.6,1.4,4.67,15.67,0.0,8.67,2.33,1.67,0.67,1.0,0.33,0.33,0.33,8.67,14.67,0.0,10.67,3.0,0.33,0.67,0.33,0.0,0.67,2.0,1.924,4.099,0.0,3.033,1.304,1.643,0.837,2.074,0.447,0.548,0.548,2.0,3.391,0.0,3.834,2.302,0.447,0.548,0.447,0.447,0.548,1.14,2.082,2.082,0.0,4.163,1.528,1.155,0.577,1.0,0.577,0.577,0.577,1.528,2.517,0.0,2.082,1.732,0.577,0.577,0.577,0.0,0.577,1.0,2.0,13.2,0.2,6.6,1.6,2.8,0.8,2.6,0.0,0.2,0.8,8.2,9.2,0.0,21.6,7.6,0.8,1.0,0.2,0.4,0.4,1.4,2.0,12.67,0.0,8.0,2.0,2.33,1.0,2.33,0.0,0.33,0.67,8.0,8.67,0.0,22.0,8.33,1.0,1.0,0.33,0.33,0.33,1.0,1.0,1.483,0.447,2.702,0.894,0.837,0.447,1.673,0.0,0.447,0.447,3.701,2.387,0.0,2.302,2.881,0.447,1.0,0.447,0.548,0.548,1.517,1.0,1.528,0.0,1.0,0.0,0.577,0.0,1.155,0.0,0.577,0.577,2.646,3.055,0.0,3.0,3.786,0.0,1.0,0.577,0.577,0.577,1.732,Verona,12.75,6.23,1.23,2016-04-10,I1,0.0,3.0,H,H,Napoli,15.0,6.6,1.24,1.23,1.24,0.0907532351144,0.184905735129,0.724341029757,0.724341029757,H,0.23,0.24,0,1.23,-0.0886671003248
34311,5.8,18.2,0.4,13.2,2.4,2.0,0.4,0.4,0.0,1.0,0.0,5.6,12.2,0.2,11.2,2.2,0.2,0.4,0.0,0.8,0.2,2.2,5.0,18.0,0.33,13.0,3.0,1.0,0.67,0.67,0.0,1.0,0.0,7.0,13.67,0.0,13.67,3.0,0.33,0.67,0.0,0.67,0.33,2.0,1.924,4.266,0.548,4.087,1.517,1.581,0.548,0.548,0.0,0.0,0.0,3.912,4.324,0.447,5.975,1.643,0.447,0.548,0.0,0.447,0.447,0.837,1.0,6.0,0.577,4.583,1.732,1.0,0.577,0.577,0.0,0.0,0.0,4.583,5.033,0.0,6.028,1.732,0.577,0.577,0.0,0.577,0.577,1.0,5.8,12.8,0.0,18.2,7.4,1.6,1.4,1.0,0.6,0.2,0.2,6.6,12.8,0.0,11.6,4.0,1.0,0.4,0.6,0.2,0.2,2.2,5.33,14.33,0.0,18.33,6.67,1.67,1.33,0.33,0.67,0.33,0.0,6.67,13.0,0.0,10.0,3.33,1.0,0.33,0.67,0.33,0.0,2.0,2.387,6.14,0.0,1.789,1.517,1.14,1.14,1.732,0.548,0.447,0.447,1.817,2.775,0.0,5.595,2.739,1.0,0.548,0.548,0.447,0.447,0.837,3.215,6.807,0.0,1.528,1.528,0.577,1.528,0.577,0.577,0.577,0.0,2.517,1.732,0.0,7.0,2.082,1.0,0.577,0.577,0.577,0.0,1.0,Lazio,2.13,3.34,3.49,2016-04-10,I1,3.0,0.0,A,A,Palermo,2.17,3.44,3.66,2.13,2.17,0.468065776037,0.268473514496,0.263460709467,0.468065776037,A,1.13,1.17,0,2.13,-0.00141779203762
34312,2.6,17.6,0.0,8.2,3.6,3.8,0.8,1.4,0.0,0.6,0.4,5.4,13.4,0.0,19.6,4.4,0.8,0.2,0.8,0.0,0.2,2.2,3.33,15.67,0.0,9.0,3.67,3.33,0.67,1.67,0.0,0.33,0.67,3.67,14.0,0.0,19.0,4.33,0.67,0.33,0.67,0.0,0.33,2.33,1.517,6.986,0.0,3.114,1.817,1.304,0.447,0.548,0.0,0.548,0.548,2.608,1.949,0.0,3.975,2.51,0.447,0.447,0.447,0.0,0.447,0.837,0.577,6.429,0.0,3.606,2.082,0.577,0.577,0.577,0.0,0.577,0.577,1.155,2.0,0.0,5.292,3.512,0.577,0.577,0.577,0.0,0.577,0.577,6.4,16.4,0.0,14.6,4.8,2.6,1.4,1.2,0.4,0.4,0.2,6.6,14.0,0.2,13.6,4.6,0.6,0.4,0.4,0.4,0.2,3.0,7.67,16.33,0.0,12.0,3.0,3.0,0.33,0.67,0.33,0.33,0.33,8.0,14.67,0.0,17.0,5.0,0.33,0.33,0.33,0.33,0.33,3.67,2.51,3.362,0.0,5.225,3.271,1.14,1.673,1.095,0.548,0.548,0.447,3.647,3.391,0.447,7.092,1.949,0.894,0.548,0.548,0.548,0.447,1.581,2.082,1.528,0.0,3.0,2.646,1.0,0.577,1.155,0.577,0.577,0.577,3.606,4.509,0.0,7.55,2.646,0.577,0.577,0.577,0.577,0.577,1.528,Udinese,3.84,3.29,2.04,2016-04-10,I1,0.0,2.0,H,D,Sampdoria,4.2,3.36,2.07,2.04,2.07,0.260560893117,0.311839254054,0.427599852829,0.427599852829,H,1.04,1.07,0,2.04,-0.062596225602
